person_id,glasses,beard,moustache,poses,gender,race
00740,No,No,No,"rc,fb,hr,pl,fa,rb,ql,qr,pr,re,hl,ra,rd",Male,Asian
00004,No,No,No,"fa,hr,hl,fb,pr",Male,White
00487,No,No,No,"pr,fa,hr,ql,fb,qr,pl,hl",Female,White
00429,Yes,No,No,"pr,a,hl,fb,fa,hr,pl",Female,Black
00418,No,No,No,"hl,fa,hr,fb,pr,pl",Female,Hispanic
00835,No,No,No,"hl,pr,pl,hr,fb,fa",Male,White
00351,No,No,No,"pr,fb,pl,hr,hl,fa",Female,Hispanic
00989,No,No,No,"qr,hl,ql,pr,ra,fa,hr,rc,rb,pl",Male,Asian
00396,No,No,No,"pl,fb,fa,hl,hr,pr",Female,White
00149,No,No,No,"pr,fa,pl,fb,hr",Female,Pacific
00124,No,No,No,"pr,fb,pl,hl,fa",Male,White
00935,No,No,Yes,"ql,fa,hr,rc,pr,re,hl,pl,rd,qr",Male,White
00394,No,No,No,"fb,hl,hr,fa,pl,pr",Female,White
00252,Yes,No,No,a,Male,White
00762,No,No,No,"fa,rc,pl,pr,fb,ql,hl,rd,re,rb,hr,qr,ra",Female,White
00112,No,No,No,"fa,fb,pr,hr,pl",Female,White
00053,No,No,No,"fa,fb,pl,hl,pr",Female,White
00320,No,No,No,"hl,fb,pr,fa,pl,hr",Male,White
00276,Yes,No,No,"a,fa,fb,hl,hr,pr,pl",Female,White
00209,No,No,No,"hr,pl,hl,pr,fa,fb",Female,White
00991,No,No,No,"ra,rb,qr,hl,fb,fa,hr,pl,rc,ql,pr",Male,White
00373,No,No,No,"fa,hr,pr,pl,hl,fb",Female,Black
00717,No,No,No,"rc,rd,pr,fa,re,ql,hr,qr,ra,fb,hl,pl,rb",Female,White
00107,No,No,No,"re,hr,rd,qr,ql,fb,pr,pl,fa,rc,hl",Female,White
01008,No,No,No,"hl,pr,hr,fa,rb,ra,rc,fb,pl,qr,ql",Female,White
00930,No,Yes,No,"pr,rc,fb,hl,rd,hr,re,pl,fa,ql,qr",Male,Asian
00693,No,No,No,"rc,pl,pr,rb,ql,hr,fb,fa,qr,hl,ra",Male,Other
00323,No,No,No,"hl,fb,pr,pl,fa,hr",Male,White
00091,No,No,No,"pr,fb,fa,hr,pl",Male,Asian
00537,Yes,No,No,"fb,b,pr,a,qr,fa,hl,hr,pl,ql",Female,White
00956,No,No,No,"hl,pr,qr,rc,ql,pl,fb,fa,hr,rd,re",Female,Black
00829,Yes,No,Yes,"a,hl,pr,hr,fb,fa,pl",Male,Asian
00643,No,No,No,"qr,hr,rd,fa,hl,rc,re,pr,pl,fb,ql",Male,Asian
00608,No,No,No,"fa,re,ql,pr,rd,fb,pl,hl,rc,hr,qr",Male,White
00314,No,No,No,"hr,fa,pl,fb,pr,hl",Female,Hispanic
00967,No,No,No,"pr,qr,fb,re,rc,hr,hl,pl,fa,rd,ql",Female,White
00584,No,No,No,"qr,fa,ra,rb,ql,pr,pl,hl,fb,rc,hr,rd,re",Male,Asian
00065,No,No,No,"fb,fa,pr,pl,hr",Female,White
00357,No,No,No,"fa,pr,pl,fb,hr,hl",Female,Hispanic
00282,No,No,No,"fa,hr,pr,pl,hl,fb",Male,Asian
00792,No,No,Yes,"fa,pr,fb,ra,hl,rb,ql,pl,hr,rc,qr",Male,White
00326,Yes,No,No,"a,fb,pr,hr,fa,hl,pl",Female,White
00836,No,No,No,"fb,hr,pl,pr,hl,fa",Male,White
00142,No,No,No,"fa,pr,fb,pl,hl",Male,White
00231,No,No,No,"hr,fb,hl,pr,pl,fa",Female,White
00602,No,No,No,"fb,hr,hl,fa,rd,pl,pr,ql,rc,re,qr",Male,White
00510,No,No,No,"pr,hr,hl,ql,pl,fb,qr,fa",Female,White
00618,No,No,No,"pl,rc,ql,fb,pr,rd,fa,hr,hl,re,ra,qr,rb",Male,Asian
00787,No,No,No,"fa,hl,fb,ra,pr,re,qr,hr,ql,rd,rc,rb,pl",Female,Asian
00609,No,No,No,"pl,hr,rc,rb,fa,ql,hl,ra,pr,qr,fb",Female,White
00177,Yes,No,No,a,Female,White
00206,Yes,No,No,a,Male,White
00716,No,No,Yes,"hl,hr,ra,pr,re,pl,fa,rd,qr,rc,ql,rb,fb",Male,Black
00096,No,No,No,"hl,fb,pr,fa,hr,pl",Male,Pacific
00341,No,No,No,"pl,hr,fa,fb,pr,hl",Male,White
00871,No,No,No,"hr,pl,hl,fa,pr",Male,White
00973,No,No,No,"ra,rc,rb,pl,hl,hr,fa,fb,ql,qr,pr",Male,White
00628,No,No,No,"rd,qr,hr,fa,pr,re,hl,ql,rc,pl,fb",Female,Black
00654,No,No,No,"pr,fa,re,ql,hl,hr,fb,rc,qr,rd,pl",Female,Black
00923,No,No,Yes,"qr,fb,ql,hr,fa,pl,rd,hl,re,rc,pr",Male,White
00981,No,No,No,"pl,pr,fa,fb,qr,rc,hr,rb,ql,hl,ra",Female,White
00776,No,No,Yes,"pr,fb,qr,rc,ql,pl,re,rd,hr,hl,fa",Male,White
00415,Yes,No,No,"fa,a,pl,pr,hl,fb,hr",Male,Asian
00504,No,Yes,No,"hr,hl,fb,pl,fa,ql,pr,qr",Male,White
00655,No,No,No,"qr,rd,pr,pl,rc,ql,hl,fb,fa,hr,re",Female,White
00895,No,No,No,"pl,re,ql,rc,qr,rd,hr,fa,fb,hl,pr",Female,White
01208,Yes,No,No,a,Male,White
00774,No,No,No,"rd,fb,pl,re,rc,hl,pr,fa,rb,hr,ql,qr,ra",Male,White
00490,No,No,No,"pr,fa,hl,hr,fb,pl,qr",Male,Hispanic
00407,No,No,No,"fb,pl,fa,hl,pr,hr",Female,Hispanic
00172,No,No,No,"hr,pr,pl,fb,fa",Male,White
00515,No,No,No,"hr,pl,pr,fa,fb,qr,ql,hl",Male,White
00755,No,Yes,No,"hl,fa,rd,re,pl,qr,fb,hr,pr,ql,rc",Male,White
00995,No,Yes,No,"hl,fb,rc,qr,fa,pr,ql,ra,rb,hr,pl",Male,White
00632,No,No,No,"ql,hl,rc,rd,fb,pl,qr,pr,fa,re,hr",Female,Asian
00700,No,No,No,"rc,pl,hl,fa,fb,hr,qr,rb,ra,ql,pr",Female,White
00253,No,No,No,"fb,fa,hr,hl,pl,pr",Male,White
00081,No,No,No,"pr,fb,hr,hl,ql,qr,pl,fa,rc,re,rd",Male,White
00146,Yes,No,No,"rc,pl,a,re,fa,qr,ql,pr,hl,fb,rb,rd,hr,ra",Male,White
00837,No,No,No,"hr,fa,fb,pl,pr,hl",Female,White
00656,No,No,No,"rc,fa,rb,hr,ra,fb,ql,pl,pr,hl,qr",Male,Hispanic
00227,No,No,No,"fb,hl,pl,hr,pr,fa",Female,White
00203,No,Yes,No,"hl,pl,fb,fa,pr,hr",Male,White
00657,No,No,No,"ql,rd,pl,re,fb,qr,fa,hl,pr,hr,rc",Male,White
00026,Yes,No,No,"a,hr,fa,hl,pr,fb",Female,White
00070,No,Yes,No,"pl,hl,ql,pr,re,hr,rb,fb,qr,rd,fa,rc,ra",Male,Asian
00221,No,No,No,"pl,fa,fb,hl,pr,hr",Female,White
00818,No,No,No,"fb,hl,pr,hr,pl,fa",Female,White
00844,No,No,No,"fa,fb,pr,hl,hr,pl",Male,White
00094,Yes,No,No,a,Male,White
00263,No,No,No,"hl,pl,pr,fb,fa,hr",Female,White
00583,No,No,No,"rc,fb,pl,hr,fa,ql,rb,qr,ra,pr,hl",Male,Hispanic
00680,No,No,No,"fb,hl,qr,rd,fa,ql,re,rc,pr,hr,pl",Male,White
00964,No,No,Yes,"rc,hl,pr,pl,fb,hr,re,fa,qr,ql,rd",Male,Black
00331,No,No,No,"pr,hl,hr,pl,fa,fb",Male,White
00662,No,No,No,"pr,hl,hr,pl,fb,ql,re,rc,fa,rd",Female,White
00828,No,No,Yes,"hl,pr,fb,fa,hr,pl",Male,Asian
00012,Yes,No,No,"a,hl,fa,fb,pr,hr",Male,White
00522,Yes,No,No,"rb,ql,fa,fb,rc,a,qr,ra,hr,pr,pl,hl",Male,White
00861,No,No,No,"hr,hl,pr,pl,fa,fb",Male,White
00596,No,No,No,"pr,ql,rd,pl,fb,qr,hl,hr,rc,fa,re",Male,Asian
00533,Yes,No,Yes,"pl,fb,re,hl,ql,hr,qr,a,pr,rd,fa,rc",Male,Black
00814,No,No,No,"fa,qr,hr,ql,fb,rc,rb,pl,hl,pr,ra",Male,Black
00853,No,No,No,"pl,pr,hr,hl,fb,fa",Male,White
00838,No,No,No,"pl,hr,fa,hl,fb,pr",Male,White
00476,Yes,No,No,"pl,qr,fa,a,fb,ql,hl,pr,hr",Male,White
00971,No,No,No,"hl,pl,rc,rd,pr,qr,ql,re,fb,hr,fa",Female,White
00099,Yes,No,No,a,Male,Asian
01010,No,No,No,"rc,pl,qr,pr,hl,ra,fa,fb,rb,ql,hr",Male,White
00260,No,No,No,"hr,pl,hl,pr,fa,fb",Female,White
00803,No,Yes,No,"rd,fa,re,hr,pr,pl,rc,ql,hl,fb,qr",Male,White
00014,No,No,No,"fa,pr,hr,fb,hl",Male,White
00284,No,No,No,"pr,hr,fa,fb,pl,hl",Male,White
00071,No,No,No,"rc,hl,pl,fb,qr,fa,ql,hr,pr,re,rd",Female,White
00692,No,No,No,"rc,qr,pr,ql,fa,rd,hl,fb,pl,re,hr",Male,Black
00375,No,No,No,"fb,fa,hr,pl,pr,hl",Female,Hispanic
00870,No,No,No,"fb,hr,fa,pr,pl,hl",Male,White
00134,Yes,No,No,a,Male,Asian
00042,No,Yes,No,"hl,fb,pr,fa,hr",Male,White
00552,No,No,No,"fb,pl,qr,pr,fa,hr,ql,hl",Male,White
00235,No,No,No,"fb,hl,fa,pr,pl,hr",Female,White
00475,Yes,No,No,"pr,ql,a,fa,fb,pl,hr,hl,qr",Male,White
00335,Yes,No,No,"a,hr,fb,hl,pr,pl,fa",Male,White
00575,No,No,No,"pr,ql,rb,qr,pl,fb,rc,ra,hl,fa,hr",Male,Hispanic
00211,No,No,No,"fa,pl,hr,hl,fb,pr",Female,White
00526,No,No,No,"ql,hl,fa,hr,fb,pr,pl,qr",Male,White
00180,No,No,Yes,"pr,fb,fa,pl,hr",Male,Hispanic
00193,No,No,No,"hl,re,rd,pl,rc,ql,hr,pr,fb,fa,qr",Male,Asian
00499,No,No,No,"qr,pr,fa,hr,ql,hl,fb,pl",Male,White
00143,Yes,No,No,a,Male,White
00450,No,No,No,"pl,pr,hr,fa,hl,fb",Female,White
00321,No,No,No,"pl,fb,fa,hl,hr,pr",Male,White
00406,No,No,No,"fa,hr,hl,pl,fb,pr",Female,Black
00916,No,No,No,"fa,ra,hr,fb,rc,qr,rb,pl,hl,pr,ql",Female,Black
00851,No,No,No,"fa,pl,pr,hr,hl,fb",Female,Hispanic
00296,No,No,No,"hl,hr,pr,pl,fb,fa",Female,White
00204,Yes,No,No,a,Male,Asian
00474,No,No,No,"hl,pr,rc,hr,ql,ra,fb,qr,fa,pl,rb",Male,White
00790,No,No,No,"pl,qr,fb,hr,ql,pr,hl,rc,re,fa,rd",Male,White
00097,No,No,No,"fb,pr,fa,hr",Male,Asian
00559,No,No,No,"ql,fa,fb,pl,hr,hl,qr,pr",Female,White
00072,No,No,No,"hl,fb,fa,hr,pr",Female,White
00582,No,No,No,"rc,fb,fa,ql,hr,hl,re,qr,pl,rd,pr",Male,Hispanic
00324,No,No,No,"fa,pl,hr,hl,fb,pr",Female,White
00413,No,No,No,"hl,pl,pr,fa,fb,hr",Female,White
00279,No,No,No,"fb,fa,hl,pl,pr,hr",Female,White
00961,No,Yes,No,"hl,hr,ql,rb,fa,pl,fb,qr,pr,rc,ra",Male,White
00594,No,No,No,"hr,pr,rc,qr,fa,ql,re,fb,rd,hl,pl,ra,rb",Male,White
00825,No,No,No,"fa,pl,hr,hl,fb,pr",Male,White
00507,Yes,No,No,"fb,ql,a,qr,hr,fa,hl,pr,pl",Female,White
00030,Yes,No,Yes,a,Male,White
00925,No,No,No,"pr,ql,rc,fb,hl,pl,re,hr,qr,fa,rd",Female,White
00976,No,No,Yes,"hr,rc,pl,rd,fa,qr,fb,pr,hl,ql,re",Male,Asian
00370,No,No,No,"pr,hl,fa,hr,fb,pl",Male,White
00061,No,No,No,"hl,fb,pr,fa,pl",Female,Asian
00339,Yes,No,No,"a,hr,fa,pr,pl,hl,fb",Male,White
00937,No,No,No,"ra,hl,fa,fb,pl,ql,pr,rc,hr,rb,qr",Female,Hispanic
00327,No,No,No,"pr,hl,hr,pl,fb,fa",Female,White
00346,No,No,No,"hr,pr,pl,fb,fa",Female,White
00856,No,No,No,"hl,fb,pr,pl,hr,fa",Male,Asian
00899,No,No,Yes,"hl,pr,hr,re,fa,rc,fb,ql,qr,rb,rd,ra,pl",Male,White
00059,No,No,No,"fb,pr,hr,fa,pl",Male,White
00793,No,No,No,"pr,fb,fa,ql,rc,rd,hr,pl,re,qr,hl",Male,Asian
00640,No,No,Yes,"fb,qr,re,hr,rd,ql,pr,fa,hl,rc,pl",Male,Asian
00757,No,No,No,"pl,hl,pr,re,ql,fa,fb,rd,hr,rc,qr",Male,White
00980,No,No,No,"pl,qr,rc,rd,fb,re,hl,ql,pr,hr,fa",Female,White
00147,No,No,No,"fa,hr,pl,pr,fb",Female,Asian
00664,No,No,No,"hl,fb,fa,rd,hr,pl,rc,re,pr,qr,ql",Male,Black
00201,No,No,No,"fb,pl,hl,fa,pr,hr",Female,White
00743,No,No,No,"rb,rc,pl,fa,qr,fb,hl,pr,ql,ra,hr",Male,White
00959,No,No,No,"rc,qr,pr,ql,hr,hl,rb,ra,fa,fb,pl",Male,White
00119,No,No,No,"fb,pr,pl,fa,hr",Male,Other
00577,No,No,No,"rc,re,ql,hl,fb,fa,pr,qr,hr,pl,rd",Male,White
00514,Yes,No,Yes,"hl,hr,a,pr,fb,qr,ql,fa,pl",Male,White
00422,No,No,No,"hl,hr,fa,fb,pr,pl",Female,Black
00679,No,No,No,"rc,rb,qr,ql,fb,hr,fa,pr,ra,pl,hl",Male,Asian
00784,No,No,No,"fa,pl,qr,rb,hr,hl,ra,pr,rc,ql,fb",Male,Asian
00195,No,No,No,"hr,pr,hl,pl,fb,fa",Male,White
00311,No,No,No,"hl,fa,pr,pl,hr,fb",Female,Hispanic
00220,No,No,No,"pr,fb,fa,hl,hr,pl",Male,Hispanic
00055,Yes,No,No,a,Male,Asian
00295,Yes,No,No,"a,fa,pr,hr,hl,fb,pl",Male,White
00841,No,No,No,"pr,fb,pl,hr,fa",Male,Asian
00399,No,No,No,"pr,fb,pl,hl,hr,fa",Female,White
00397,No,No,No,"hr,fb,pl,fa,hl,pr",Female,White
00560,No,No,No,"hr,pr,ql,fb,pl,fa,qr,hl",Female,White
00023,No,Yes,No,"pr,hl,fa,hr,fb",Male,Asian
00739,No,No,No,"re,hr,ql,pl,qr,rc,hl,pr,fa,rd,fb",Male,Asian
00796,No,No,No,"rb,fb,hr,pl,pr,rc,ql,qr,fa,ra",Male,White
00459,No,No,No,"pr,hr,pl,hl,fa,fb",Female,White
00830,Yes,No,No,"hl,a,fb,pr,fa,pl,hr",Male,White
00951,No,No,No,"qr,pl,fb,fa,ra,rc,pr,hr,ql,hl,rb",Female,Other
00807,No,Yes,No,"qr,ra,rb,ql,pr,pl,rc,hl,fa,hr,fb",Male,White
00166,No,No,No,"fb,pl,fa,hr,pr",Male,Asian
00676,No,No,No,"ra,hr,pr,hl,rb,fa,qr,fb,pl,ql,rc",Female,Asian
00083,Yes,No,No,a,Male,White
00179,No,No,No,"pr,fa,hr,fb,pl",Male,Asian
00854,No,No,Yes,"fa,hr,pr,hl,pl,fb",Male,Black
00051,No,No,No,"fa,hl,pl,pr,fb",Male,White
00140,No,No,No,"hr,fb,pl,rd,re,hl,qr,fa,ql,rc,pr",Female,White
00519,Yes,No,No,"hl,a,ra,qr,fb,ql,hr,pr,rc,rb,fa,pl",Male,White
00033,No,No,No,"pr,hr,fb,fa,hl",Female,White
00627,No,No,No,"pl,hr,rb,qr,fa,rc,ra,fb,pr,hl,ql",Male,White
00452,No,No,No,"fa,hl,fb,hr,pl,pr",Female,Asian
00962,No,No,No,"hl,re,fb,hr,fa,ql,pl,rd,qr,pr,rc",Female,White
00017,No,No,No,"hl,hr,fa,fb,pr",Male,Asian
00046,No,No,No,"fb,pr,pl,hr,fa",Male,Asian
00704,No,No,No,"fb,ra,pr,hl,rc,qr,rb,ql,pl,fa,hr",Female,White
00312,No,No,No,"hr,pl,fb,pr,fa,hl",Female,White
00912,No,No,No,"pr,rd,pl,fb,hr,qr,hl,rc,ql,fa,re",Male,Asian
00974,No,No,No,"pl,rd,fb,hr,re,fa,ql,qr,pr,hl,rc",Female,Black
00239,No,No,No,"pl,hr,fb,fa,pr",Female,Asian
00410,No,No,No,"pl,fa,pr,hl,hr,fb",Female,Asian
00353,No,No,No,"pr,fa,hr,hl,fb,pl",Female,White
00405,No,No,No,"pl,hl,fb,pr,hr",Female,Black
00645,No,No,No,"rc,hl,rb,ra,fa,pl,pr,hr,ql,fb,qr",Male,White
00885,No,No,No,"ra,fa,fb,hl,qr,pr,hr,rb,pl,rc,ql",Male,White
00799,No,No,No,"ql,ra,pr,rc,pl,hr,hl,fa,rb,qr,fb",Male,Hispanic
00447,No,No,No,"pl,fb,hr,fa,hl,pr",Female,White
00505,No,No,No,"ql,fa,hl,pl,fb,hr,pr,qr,ra,rb,rc",Female,White
00745,No,No,No,"pl,hr,rc,fb,re,ra,rb,hl,qr,fa,ql,pr,rd",Female,White
00985,No,No,Yes,"hl,qr,fb,pr,pl,hr,re,ql,rd,rc",Male,White
00750,No,No,No,"hr,pl,fa,rd,qr,rc,pr,hl,re,ql,fb",Male,White
00691,No,No,No,"ra,fb,fa,hr,hl,pl,ql,pr,rc,rb,qr",Male,White
00824,No,No,No,"hl,fa,fb,pl,pr,hr",Female,White
00673,No,No,No,"hr,qr,rc,rd,pl,fb,re,hl,pr,ql,fa",Male,Asian
00303,No,Yes,No,"hl,pr,hr,pl,fa,fb",Male,White
00877,No,No,No,"ql,fa,pl,pr,hr,hl,rc,re,rd,qr,fb",Male,White
00859,No,No,No,"hl,fa,pl,fb,hr,pr",Male,Asian
00019,No,No,No,"fb,hr,pl,pr,hl,fa",Male,White
00623,No,No,No,"ra,rb,pr,hl,rc,ql,fb,qr,pl,fa,hr",Male,White
00108,No,Yes,No,"pr,fb,fa,ql,hl,hr,pl,rc,qr,ra,rb,re,rd",Male,Black
00301,No,No,No,"pr,fb,hl,hr,fa,pl",Male,White
00024,Yes,No,No,"pr,a,fa,hr,fb,hl,pl",Male,White
00579,No,No,No,"rc,ql,re,hr,qr,fa,rd,pl,fb,pr,hl",Female,Pacific
00294,Yes,No,No,"a,pl,fa,hl,hr,fb,pr",Female,Asian
00831,No,No,No,"pl,pr,fb,hr,fa,hl",Female,White
00606,No,No,No,"fb,qr,fa,re,pl,ql,rc,hr,hl,pr,rd",Female,White
00330,No,No,No,"fb,pr,hr,pl,hl,fa",Female,Asian
00482,No,No,No,"qr,pr,ql,hr,fa,pl,hl,fb",Female,Asian
00496,No,No,Yes,"ql,fa,fb,qr,hl,pl,pr,hr",Male,Hispanic
00992,No,No,No,"re,qr,rd,fa,hr,ql,fb,pl,hl,pr,rc",Male,Asian
00919,No,No,No,"pl,rc,pr,fb,fa,ra,qr,hl,ql,rb,hr",Male,White
00342,No,No,No,"fb,hl,hr,pr,pl,fa",Female,White
00118,Yes,Yes,No,a,Male,White
00802,No,Yes,No,"ql,hl,hr,rc,pr,rb,pl,qr,fa,ra,fb",Male,White
00144,No,No,No,"pr,fb,fa,hl,pl",Male,White
00639,No,No,No,"rc,hl,ql,qr,pr,pl,fb,fa,ra,hr,rb",Female,Asian
00941,No,No,No,"fa,hr,qr,fb,ra,ql,rc,pr,rb,hl,pl",Female,White
00600,No,No,No,"rc,rd,hl,fb,re,hr,qr,fa,ql,pr,pl",Female,Asian
00359,No,No,No,"pl,fb,hl,hr,fa,pr",Male,White
00940,No,No,No,"rc,qr,fb,re,rd,pl,fa,ql,hr,pr,hl",Male,Pacific
00953,No,No,No,"fa,rb,ra,ql,pr,hr,pl,rc,fb,qr,hl",Female,White
00128,Yes,No,No,a,Male,Asian
00041,No,No,No,"fa,hr,pr,fb,hl",Female,White
00903,No,No,No,"qr,ql,rd,rc,hr,hl,pl,pr,fb,re,fa",Female,White
00419,No,No,No,"fb,pl,fa,pr,hr,hl",Female,White
00546,Yes,No,Yes,"a,hr,ql,pr,fb,qr,fa,hl,pl",Male,White
00214,No,No,No,"pl,hl,pr,hr,fb,fa",Female,White
00484,No,Yes,No,"pr,hr,hl,qr,ql,pl,fa,fb",Male,White
00138,No,No,No,"pl,fb,fa,pr,hl",Male,White
00520,Yes,Yes,No,"pr,a,pl,fb,fa,hr,hl,ql,qr",Male,White
00681,No,No,No,"ql,fa,pl,rc,hl,hr,rb,qr,pr,ra,fb",Female,Asian
00233,Yes,No,No,a,Male,Asian
00308,No,No,No,"fa,pl,hl,fb,hr,pr",Female,White
00426,No,No,No,"fb,pl,fa,pr,hl,hr",Female,White
00936,No,No,No,"ra,pl,fb,rc,qr,rb,ql,hl,pr,hr,fa",Female,Hispanic
00334,No,No,No,"hr,hl,pr,fa,pl,fb",Male,White
00067,Yes,No,Yes,a,Male,White
00365,No,No,No,"hl,pr,fa,fb,pl,hr",Female,White
00148,No,No,No,"pr,fb,fa,pl,hr",Male,White
00791,No,No,No,"fa,rc,fb,hr,pl,qr,ql,pr,hl,rb,ra",Female,White
00225,Yes,No,No,a,Female,White
00465,Yes,No,No,"ql,a,pl,pr,fa,rc,rd,hl,qr,hr,fb,re",Male,White
00293,No,No,No,"pr,fb,pl,fa,hl,hr",Female,White
00821,Yes,No,No,"a,pr,fa,pl,fb,hl,hr",Male,White
00325,Yes,No,No,"a,pl,fa,hl,hr,pr,fb",Female,White
00565,No,No,No,"rc,pr,pl,hr,hl,rb,re,ra,fb,qr,fa,rd,ql",Male,White
00497,Yes,No,Yes,"pr,fb,hr,pl,fa,a,hl,qr,ql",Male,White
00318,No,No,No,"hl,pr,fb,pl,hr,fa",Male,Hispanic
00100,Yes,No,Yes,a,Male,Asian
00158,No,No,No,"fa,pr,fb,hr,pl",Female,White
00819,No,No,No,"fa,fb,hr,pr,pl,hl",Male,White
00996,No,No,No,"hl,rc,hr,re,rd,ql,fa,qr,pr,fb,pl",Female,White
00931,No,Yes,No,"hr,pr,fa,ra,fb,hl,ql,rc,rb,qr,pl",Male,Black
00563,No,No,No,"qr,rb,ql,fb,pl,hl,pr,rc,fa,ra,hr",Female,Asian
00404,No,No,No,"hr,hl,pr,fa,pl,fb",Female,White
00674,No,Yes,No,"pl,ql,fb,pr,hr,qr,ra,hl,rc,fa,rb",Male,White
00907,No,Yes,No,"pr,fa,ql,qr,hl,pl,fb,rc,hr,re,rb,rd,ra",Male,White
00328,No,No,No,"hl,pr,fb,pl,fa,hr",Female,White
00710,No,No,No,"fa,ql,pl,hl,rc,re,fb,pr,qr,rd,hr,rb,ra",Male,Asian
00862,No,No,No,"pr,hr,pl,fa,hl,fb",Male,Hispanic
00366,No,No,No,"hl,pl,pr,fb,hr,fa",Female,Hispanic
00876,No,No,No,"hl,rd,hr,re,ql,qr,rc,pl,pr,fa,fb",Male,White
00883,No,No,No,"pr,qr,ql,fa,hr,pl,hl,rd,re,fb,rc",Female,Asian
00513,Yes,No,No,"hl,a,pr,hr,ql,fa,pl,qr",Male,White
00212,Yes,No,No,a,Female,White
00722,No,No,No,"hl,rb,qr,fa,fb,hr,ql,ra,re,pl,rc,rd,pr",Male,White
00031,Yes,No,No,a,Female,White
